0.0001,-2.45697,0
0.0002,-2.823944,0
0.0003,-2.653046,0
0.0004,-2.823639,0
0.0005,-3.000793,0
0.0006,-2.10022,0
0.0007,-2.463989,0
0.0008,-3.248291,0
0.0009,-3.30368,0
0.001,-2.340851,0
0.0011,-2.016296,0
0.0012,-2.887573,0
0.0013,-2.794647,0
0.0014,-2.633057,0
0.0015,-2.562561,0
0.0016,-2.656097,0
0.0017,-2.283783,0
0.0018,-2.742157,0
0.0019,-2.519989,0
0.002,-2.256317,0
0.0021,-3.374329,0
0.0022,-2.694397,0
0.0023,-2.833862,0
0.0024,-2.575836,0
0.0025,-2.689819,0
0.0026,-2.00119,0
0.0027,-3.116302,0
0.0028,-2.526245,0
0.0029,-2.724915,0
0.003,-2.816315,0
0.0031,-2.240753,0
0.0032,-2.550201,0
0.0033,-1.602325,0
0.0034,-2.619019,0
0.0035,-1.947327,0
0.0036,-2.658997,0
0.0037,-2.061768,0
0.0038,-2.198639,0
0.0039,-2.688446,0
0.004,-2.573853,0
0.0041,-2.033386,0
0.0042,-2.227631,0
0.0043,-2.760162,0
0.0044,-2.348938,0
0.0045,-2.198792,0
0.0046,-2.756958,0
0.0047,-2.553406,0
0.0048,-2.11441,0
0.0049,-2.025146,0
0.005,-2.201843,0
0.0051,-2.229614,0
0.0052,-2.06665,0
0.0053,-3.06427,0
0.0054,-1.748505,0
0.0055,-2.435455,0
0.0056,-3.025818,0
0.0057,-2.966614,0
0.0058,-2.01355,0
0.0059,-2.391968,0
0.006,-1.901703,0
0.0061,-2.331848,0
0.0062,-2.404785,0
0.0063,-2.480774,0
0.0064,-3.087006,0
0.0065,-2.004852,0
0.0066,-1.980591,0
0.0067,-1.839447,0
0.0068,-2.057037,0
0.0069,-1.952667,0
0.007,-2.328949,0
0.0071,-2.300415,0
0.0072,-2.658844,0
0.0073,-1.768646,0
0.0074,-2.298431,0
0.0075,-2.388153,0
0.0076,-1.75293,0
0.0077,-2.212219,0
0.0078,-1.799164,0
0.0079,-2.445526,0
0.008,-2.736816,0
0.0081,-2.149048,0
0.0082,-2.196045,0
0.0083,-1.615143,0
0.0084,-2.819519,0
0.0085,-2.720642,0
0.0086,-2.597961,0
0.0087,-2.228088,0
0.0088,-2.775116,0
0.0089,-2.552032,0
0.009,-2.216187,0
0.0091,-2.295227,0
0.0092,-2.435303,0
0.0093,-2.459869,0
0.0094,-1.370239,0
0.0095,-2.652435,0
0.0096,-2.667999,0
0.0097,-2.823029,0
0.0098,-2.42218,0
0.0099,-2.315674,0
0.01,-2.684784,0
0.0101,-2.158813,0
0.0102,-2.291718,0
0.0103,-2.577362,0
0.0104,-3.061066,0
0.0105,-2.87674,0
0.0106,-2.097321,0
0.0107,-2.579041,0
0.0108,-2.365875,0
0.0109,-2.442627,0
0.011,-3.177338,0
0.0111,-2.886505,0
0.0112,-2.664337,0
0.0113,-2.762909,0
0.0114,-2.639923,0
0.0115,-2.646942,0
0.0116,-3.023987,0
0.0117,-3.199615,0
0.0118,-2.503052,0
0.0119,-3.101044,0
0.012,-2.590179,0
0.0121,-2.956085,0
0.0122,-3.356323,0
0.0123,-2.626038,0
0.0124,-3.229065,0
0.0125,-2.79541,0
0.0126,-3.079987,0
0.0127,-2.723541,0
0.0128,-2.56897,0
0.0129,-2.9422,0
0.013,-2.995758,0
0.0131,-1.982117,0
0.0132,-2.797546,0
0.0133,-2.950592,0
0.0134,-3.347168,0
0.0135,-3.563538,0
0.0136,-3.199921,0
0.0137,-2.866974,0
0.0138,-2.568665,0
0.0139,-3.381958,0
0.014,-3.075714,0
0.0141,-2.335205,0
0.0142,-2.949219,0
0.0143,-3.283691,0
0.0144,-3.193512,0
0.0145,-3.148956,0
0.0146,-2.85141,0
0.0147,-2.907104,0
0.0148,-2.932587,0
0.0149,-3.065491,0
0.015,-3.126831,0
0.0151,-2.784119,0
0.0152,-3.270569,0
0.0153,-2.754669,0
0.0154,-2.532959,0
0.0155,-2.513885,0
0.0156,-2.762299,0
0.0157,-2.062378,0
0.0158,-2.288513,0
0.0159,-3.610382,0
0.016,-3.126678,0
0.0161,-2.720184,0
0.0162,-2.789917,0
0.0163,-2.477112,0
0.0164,-3.456573,0
0.0165,-2.767334,0
0.0166,-3.021088,0
0.0167,-3.753815,0
0.0168,-3.19809,0
0.0169,-3.54599,0
0.017,-2.701721,0
0.0171,-3.208618,0
0.0172,-2.75238,0
0.0173,-2.763977,0
0.0174,-3.207855,0
0.0175,-2.826691,0
0.0176,-2.788849,0
0.0177,-3.672485,0
0.0178,-2.640381,0
0.0179,-2.821655,0
0.018,-3.109131,0
0.0181,-2.74231,0
0.0182,-2.86087,0
0.0183,-2.80365,0
0.0184,-2.952423,0
0.0185,-2.789612,0
0.0186,-2.960358,0
0.0187,-3.782806,0
0.0188,-2.048645,0
0.0189,-2.558136,0
0.019,-2.764282,0
0.0191,-2.317963,0
0.0192,-3.210449,0
0.0193,-2.887573,0
0.0194,-3.217773,0
0.0195,-3.085938,0
0.0196,-2.0578,0
0.0197,-2.219696,0
0.0198,-2.121124,0
0.0199,-2.815704,0
0.02,-3.493347,0
0.0201,-3.489685,0
0.0202,-2.772064,0
0.0203,-2.180481,0
0.0204,-2.651062,0
0.0205,-1.993103,0
0.0206,-2.667999,0
0.0207,-2.236633,0
0.0208,-2.953491,0
0.0209,-2.160339,0
0.021,-2.730713,0
0.0211,-2.347717,0
0.0212,-2.637024,0
0.0213,-2.499847,0
0.0214,-2.743073,0
0.0215,-2.640686,0
0.0216,-2.28653,0
0.0217,-2.921295,0
0.0218,-2.77359,0
0.0219,-2.453613,0
0.022,-3.04657,0
0.0221,-2.136841,0
0.0222,-2.34848,0
0.0223,-1.71402,0
0.0224,-3.246307,0
0.0225,-2.286072,0
0.0226,-2.480164,0
0.0227,-2.23999,0
0.0228,-3.122711,0
0.0229,-2.012024,0
0.023,-2.276459,0
0.0231,-2.497406,0
0.0232,-1.87027,0
0.0233,-2.653046,0
0.0234,-2.86026,0
0.0235,-2.356873,0
0.0236,-3.111877,0
0.0237,-2.318268,0
0.0238,-1.940613,0
0.0239,-2.274475,0
0.024,-2.049408,0
0.0241,-1.860962,0
0.0242,-3.045502,0
0.0243,-2.212524,0
0.0244,-2.622681,0
0.0245,-3.019867,0
0.0246,-2.530212,0
0.0247,-2.936707,0
0.0248,-2.42218,0
0.0249,-2.806396,0
0.025,-2.138977,0
0.0251,-2.764893,0
0.0252,-2.080994,0
0.0253,-2.580109,0
0.0254,-2.750092,0
0.0255,-2.101746,0
0.0256,-2.716064,0
0.0257,-2.614288,0
0.0258,-2.209625,0
0.0259,-1.803894,0
0.026,-1.823425,0
0.0261,-2.226257,0
0.0262,-2.212677,0
0.0263,-2.996979,0
0.0264,-2.003174,0
0.0265,-2.216339,0
0.0266,-2.190399,0
0.0267,-2.345734,0
0.0268,-2.143097,0
0.0269,-2.652588,0
0.027,-2.095032,0
0.0271,-2.972717,0
0.0272,-2.419128,0
0.0273,-2.452545,0
0.0274,-2.486115,0
0.0275,-2.256775,0
0.0276,-2.386017,0
0.0277,-2.874908,0
0.0278,-2.055817,0
0.0279,-2.626801,0
0.028,-2.235413,0
0.0281,-2.521973,0
0.0282,-2.128601,0
0.0283,-1.511993,0
0.0284,-2.545166,0
0.0285,-2.658081,0
0.0286,-2.509918,0
0.0287,-2.106781,0
0.0288,-2.571259,0
0.0289,-2.595062,0
0.029,-2.653503,0
0.0291,-2.671051,0
0.0292,-2.314606,0
0.0293,-1.437225,0
0.0294,-2.276611,0
0.0295,-2.931671,0
0.0296,-2.382507,0
0.0297,-3.211517,0
0.0298,-2.762451,0
0.0299,-2.382813,0
0.03,-2.169495,0
0.0301,-2.276611,0
0.0302,-1.924133,0
0.0303,-3.239136,0
0.0304,-2.56012,0
0.0305,-2.930603,0
0.0306,-2.357178,0
0.0307,-2.571106,0
0.0308,-2.293243,0
0.0309,-2.478485,0
0.031,-2.788849,0
0.0311,-2.837372,0
0.0312,-2.467194,0
0.0313,-2.851868,0
0.0314,-2.193756,0
0.0315,-2.452698,0
0.0316,-2.670746,0
0.0317,-2.238159,0
0.0318,-3.120117,0
0.0319,-3.285675,0
0.032,-2.073669,0
0.0321,-2.607574,0
0.0322,-2.626038,0
0.0323,-2.381897,0
0.0324,-3.621674,0
0.0325,-2.478485,0
0.0326,-2.799072,0
0.0327,-2.858429,0
0.0328,-2.760315,0
0.0329,-2.75238,0
0.033,-2.682648,0
0.0331,-2.77298,0
0.0332,-2.92038,0
0.0333,-2.77359,0
0.0334,-3.077087,0
0.0335,-2.434387,0
0.0336,-2.642975,0
0.0337,-2.579651,0
0.0338,-2.552948,0
0.0339,-2.838135,0
0.034,-3.239288,0
0.0341,-2.949677,0
0.0342,-2.87674,0
0.0343,-3.232269,0
0.0344,-3.468018,0
0.0345,-2.769012,0
0.0346,-2.610779,0
0.0347,-2.450867,0
0.0348,-3.472137,0
0.0349,-2.949066,0
0.035,-3.214874,0
0.0351,-2.899475,0
0.0352,-2.465973,0
0.0353,-3.015442,0
0.0354,-3.024139,0
0.0355,-3.164368,0
0.0356,-3.258972,0
0.0357,-3.170319,0
0.0358,-3.033295,0
0.0359,-3.535309,0
0.036,-3.049927,0
0.0361,-4.055023,0
0.0362,-3.204651,0
0.0363,-2.718964,0
0.0364,-2.632446,0
0.0365,-2.531281,0
0.0366,-3.340302,0
0.0367,-3.170929,0
0.0368,-3.399811,0
0.0369,-3.339386,0
0.037,-2.761383,0
0.0371,-2.75177,0
0.0372,-3.056335,0
0.0373,-3.44635,0
0.0374,-3.609009,0
0.0375,-2.826996,0
0.0376,-3.435669,0
0.0377,-2.837677,0
0.0378,-2.565918,0
0.0379,-2.666779,0
0.038,-2.574005,0
0.0381,-3.15918,0
0.0382,-2.932434,0
0.0383,-3.317108,0
0.0384,-3.044434,0
0.0385,-3.072815,0
0.0386,-3.331146,0
0.0387,-2.520142,0
0.0388,-2.687836,0
0.0389,-2.887268,0
0.039,-2.136841,0
0.0391,-2.934875,0
0.0392,-3.737335,0
0.0393,-3.207397,0
0.0394,-2.913055,0
0.0395,-2.655792,0
0.0396,-2.832336,0
0.0397,-2.299194,0
0.0398,-2.393188,0
0.0399,-2.897491,0
0.04,-2.569122,0
0.0401,-2.924042,0
0.0402,-2.757111,0
0.0403,-2.40799,0
0.0404,-3.079529,0
0.0405,-2.721252,0
0.0406,-2.688293,0
0.0407,-3.099518,0
0.0408,-3.247223,0
0.0409,-3.19046,0
0.041,-2.725525,0
0.0411,-2.805328,0
0.0412,-2.65625,0
0.0413,-3.054199,0
0.0414,-1.998596,0
0.0415,-2.288361,0
0.0416,-3.033142,0
0.0417,-2.478027,0
0.0418,-2.605896,0
0.0419,-2.633972,0
0.042,-2.447968,0
0.0421,-2.112885,0
0.0422,-2.386017,0
0.0423,-2.41806,0
0.0424,-3.099976,0
0.0425,-3.262787,0
0.0426,-2.571564,0
0.0427,-2.397461,0
0.0428,-2.553101,0
0.0429,-2.539978,0
0.043,-2.351532,0
0.0431,-2.775269,0
0.0432,-2.495728,0
0.0433,-2.290039,0
0.0434,-2.2229,0
0.0435,-2.504578,0
0.0436,-2.288055,0
0.0437,-2.024994,0
0.0438,-2.063599,0
0.0439,-2.053528,0
0.044,-2.506409,0
0.0441,-2.409515,0
0.0442,-2.406311,0
0.0443,-1.752777,0
0.0444,-2.937469,0
0.0445,-2.786865,0
0.0446,-2.415924,0
0.0447,-2.605438,0
0.0448,-2.659607,0
0.0449,-2.182617,0
0.045,-2.458344,0
0.0451,-2.425537,0
0.0452,-2.374115,0
0.0453,-2.054749,0
0.0454,-2.619934,0
0.0455,-1.716461,0
0.0456,-2.493591,0
0.0457,-2.091217,0
0.0458,-2.651367,0
0.0459,-2.002258,0
0.046,-1.262054,0
0.0461,-1.729126,0
0.0462,-2.414551,0
0.0463,-2.610168,0
0.0464,-2.52121,0
0.0465,-2.460175,0
0.0466,-2.102051,0
0.0467,-1.304016,0
0.0468,-1.869812,0
0.0469,-1.977997,0
0.047,-2.418365,0
0.0471,-3.066254,0
0.0472,-2.526703,0
0.0473,-2.258759,0
0.0474,-2.332153,0
0.0475,-2.049255,0
0.0476,-2.183075,0
0.0477,-1.971436,0
0.0478,-2.209473,0
0.0479,-2.41745,0
0.048,-1.788788,0
0.0481,-2.591553,0
0.0482,-2.098236,0
0.0483,-2.149353,0
0.0484,-1.753082,0
0.0485,-2.484741,0
0.0486,-2.28775,0
0.0487,-2.250061,0
0.0488,-2.976837,0
0.0489,-2.602386,0
0.049,-2.771149,0
0.0491,-2.832031,0
0.0492,-2.132416,0
0.0493,-2.183228,0
0.0494,-2.224884,0
0.0495,-2.128906,0
0.0496,-2.931976,0
0.0497,-2.792664,0
0.0498,-2.580872,0
0.0499,-2.451019,0
0.05,-2.285156,0
0.0501,-1.663055,0
0.0502,-2.207947,0
0.0503,-2.592621,0
0.0504,-2.785492,0
0.0505,-2.544403,0
0.0506,-2.176514,0
0.0507,-2.325592,0
0.0508,-2.746429,0
0.0509,-2.179108,0
0.051,-3.265228,0
0.0511,-2.465515,0
0.0512,-2.425079,0
0.0513,-2.770233,0
0.0514,-2.820282,0
0.0515,-2.578888,0
0.0516,-2.418213,0
0.0517,-2.433624,0
0.0518,-2.959442,0
0.0519,-2.705688,0
0.052,-2.583771,0
0.0521,-3.003998,0
0.0522,-2.624817,0
0.0523,-2.871552,0
0.0524,-2.582092,0
0.0525,-2.534332,0
0.0526,-2.650299,0
0.0527,-2.554321,0
0.0528,-3.244781,0
0.0529,-2.694702,0
0.053,-2.746124,0
0.0531,-3.219757,0
0.0532,-2.819672,0
0.0533,-3.262482,0
0.0534,-2.682495,0
0.0535,-3.194122,0
0.0536,-2.906494,0
0.0537,-2.165527,0
0.0538,-2.76062,0
0.0539,-3.072815,0
0.054,-3.028717,0
0.0541,-3.096924,0
0.0542,-2.263794,0
0.0543,-3.220673,0
0.0544,-2.6091,0
0.0545,-2.930756,0
0.0546,-2.928314,0
0.0547,-2.978973,0
0.0548,-3.299561,0
0.0549,-2.985992,0
0.055,-3.108215,0
0.0551,-3.059082,0
0.0552,-2.623138,0
0.0553,-2.700348,0
0.0554,-2.192535,0
0.0555,-2.423859,0
0.0556,-2.911072,0
0.0557,-2.615662,0
0.0558,-3.180237,0
0.0559,-3.144836,0
0.056,-3.812561,0
0.0561,-3.627319,0
0.0562,-3.168793,0
0.0563,-3.369446,0
0.0564,-2.576141,0
0.0565,-3.000641,0
0.0566,-3.124084,0
0.0567,-3.362427,0
0.0568,-3.48114,0
0.0569,-3.282166,0
0.057,-3.132629,0
0.0571,-3.131561,0
0.0572,-2.814484,0
0.0573,-3.040009,0
0.0574,-2.782288,0
0.0575,-2.386932,0
0.0576,-3.496399,0
0.0577,-2.887268,0
